,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,feh,feh_err,logg,logg_err,teff,teff_err,rv,rv_err,alpha_m,alpha_m_err,nobs,rv_discrepancy_sig,rv_discrepancy,imputed_uncertainties_flag
26,342850372904927232,342850372904927232,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01583811+3732157 ,J015838.11+373215.5,29.65877727364582,37.53769326800479,11.403238,11.628688,803.683,11.03965,1727.6315,2.286720360900165,0.023938233,1.0935992,518987.3390543414,170.90318,171,11.399475,11.617471,11.032104,423.6837,428.12057,433.15674,422.73474,427.55774,433.09802,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.647,0.02,10.467,0.019,10.395,0.019,AAA,222,111,000,1,10.38,0.023,10.391,0.02,10.248,0.045,9.473,0.52,0000,0,AAAC,1222,                            ,,,,        ,,-0.136,0.012,4.128,0.019,6749.98,20.0,5.36,0.77,-0.008,0.013306,1,0.0,0.0,False
27,342860921344487296,342860921344487296,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01572746+3735104 ,J015727.47+373510.2,29.364445715414135,37.5862298921896,10.660612,10.87238,870.99713,10.329831,1009.2651,2.3118522703822686,0.021454979,0.9795699,1024438.8443927522,324.17093,179,10.661152,10.860328,10.321244,424.2974,427.63202,431.32687,424.10898,428.01886,431.8724,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.948,0.018,9.817,0.017,9.748,0.018,AAA,222,111,000,1,9.733,0.023,9.744,0.021,9.779,0.038,9.165,0.47,d000,0,AAAC,1244,                            ,,,,        ,,0.013999999999999999,0.048,4.033,0.078,6928.11,65.35,5.73,95.5,-0.11899999999999998,0.039159,1,0.0,0.0,True
28,342863773202760192,342863773202760192,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01581685+3738160 ,J015816.86+373815.8,29.570251991754247,37.637777126330676,11.12282,11.346276,503.2422,10.768644,729.17474,2.3055765276282023,0.03189048,0.98600495,670789.1921086633,149.3555,176,11.120902,11.333019,10.760957,420.78503,426.34335,430.7131,420.53925,426.6898,432.518,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.407,0.021,10.203,0.019,10.159,0.019,AAA,222,111,000,1,10.142,0.023,10.143,0.02,10.114,0.045,8.805,,0000,0,AAAU,1222,                            ,,,,        ,,-0.11800000000000001,0.021,4.105,0.034,6817.33,40.45,8.0,1.05,0.016,0.01075,1,0.0,0.0,False
29,342864185519621760,342864185519621760,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01580629+3738068 ,J015806.29+373806.6,29.52620465177729,37.635214901542035,12.888173,13.251364,576.15674,12.366595,1027.644,2.270328718306095,0.027515784,1.552465,132788.5085080968,36.91211,172,12.879466,13.23254,12.355386,430.6943,435.54602,441.73715,431.46423,435.81635,441.36935,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.756,0.019,11.401,0.019,11.314,0.02,AAA,222,111,000,1,11.262,0.023,11.302,0.021,11.259,0.103,9.446,,dd00,0,AAAU,1222,                            ,,,,        ,,-0.1054270496606119,0.017011691866601533,4.409243601954489,0.027603632315568206,5815.255029771657,24.70670429758104,7.913084178370346,0.8026738354983439,0.037528532081662916,0.012742718720787064,3,1.0238251947232515,1.9999999999999991,False
30,342868480486909568,342868480486909568,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01573256+3742058 ,J015732.56+374205.4,29.385686284633156,37.70159688124324,13.743742,14.173256,396.91794,13.157815,351.76147,2.269772952155405,0.047929358,1.9259648,60456.19346149439,19.16232,179,13.733765,14.150436,13.149891,426.6428,435.71268,443.18948,427.05154,433.81387,441.2386,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.452,0.031,12.095,0.035,12.051,,AAU,226,220,cc0,1,11.909,0.023,11.943,0.023,12.254,0.242,9.34,,hh00,0,AABU,1222,                            ,,,,        ,,0.07733657702279445,0.020201602914567043,4.729361637371381,0.033847959352483165,5507.6567578300155,27.882736908432594,4.626142505266059,0.8298591859167614,0.07203848239186557,0.02490945314918637,3,0.11574753871574985,0.23000000000000043,False
31,342888134256062208,342888134257783424,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,02002194+3802409 ,J020021.95+380240.7,30.091467007808856,38.04470003522913,10.592351,10.805338,411.71353,10.258519,396.55252,2.280975001158633,0.02084133,0.97804844,1092212.0870268838,460.42142,219,10.591599,10.790423,10.250227,428.36075,432.79248,436.6128,427.67575,432.22604,435.66293,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.894,0.027,9.73,0.03,9.692,0.022,AAA,222,111,000,1,9.637,0.022,9.664,0.02,9.625,0.033,9.116,0.444,0000,0,AAAC,1222,                            ,,,,        ,,-0.098,0.036000000000000004,4.073,0.059000000000000004,6981.85,70.4,5.75,1.7,-0.056,0.026838000000000004,1,0.0,0.0,False
32,342893803614055168,342893803614055168,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01582981+3751374 ,J015829.82+375137.4,29.62423879976946,37.86043766334445,9.045796,9.550297,557.5264,8.421996,514.68677,2.2664140516977347,0.017197177,0.99284136,4504717.601046953,859.6707,184,9.053198,9.529551,8.411634,430.836,434.54727,437.95483,432.3551,435.52988,438.3944,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,7.621,0.026,7.166,0.026,7.04,0.021,AAA,111,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.126,0.048,2.728,0.078,5048.97,65.35,4.66,9999.0,0.129,0.06273,1,0.0,0.0,True
33,342896861630882816,342896861630882816,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01585985+3801189 ,J015859.86+380118.7,29.749398612349108,38.02191973641728,11.586987,11.827847,500.65808,11.207382,1341.0017,2.2753535544788948,0.01808969,1.1760633,438741.07131622796,125.29243,190,11.581846,11.812801,11.198575,426.116,429.9337,433.029,425.69595,429.0759,432.2114,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.796,0.021,10.632,0.023,10.577,0.019,AAA,222,111,000,1,10.51,0.022,10.53,0.022,10.463,0.066,8.702,,0000,0,AAAU,1222,                            ,,,,        ,,-0.135,0.013000000000000003,4.13,0.019,6608.5,20.85,7.48,1.2000000000000002,0.004,0.008655,1,0.0,0.0,False
34,342906825954977792,342906825954977792,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01592960+3816042 ,J015929.61+381604.0,29.873368212445616,38.26784035225494,11.226807,11.448944,504.9898,10.872773,551.95197,2.30140415490553,0.021594072,1.3553083,610198.5467333777,259.72412,183,11.223689,11.438327,10.864175,421.10193,425.15857,429.2043,421.5115,425.6657,430.17886,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.485,0.022,10.293,0.022,10.251,0.02,AAA,222,111,000,1,10.224,0.022,10.243,0.02,10.253,0.046,8.988,,0000,0,AAAU,1222,                            ,,,,        ,,-0.09699999999999999,0.016,4.084,0.025000000000000005,6716.9,30.18,4.71,1.27,-0.051,0.013193,1,0.0,0.0,False
35,342908333487342592,342908333487342592,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01562309+3738031 ,J015623.09+373802.9,29.09621662551541,37.63419157553795,12.670592,12.984011,503.53613,12.207294,699.7255,2.315171284640245,0.015940439,1.1812223,162379.71735173892,35.852764,172,12.661037,12.966218,12.195202,424.34662,427.49338,430.746,424.57385,427.19678,429.7795,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.684,0.021,11.39,0.023,11.342,0.022,AAA,222,111,000,1,11.322,0.023,11.36,0.021,11.245,0.119,9.028,,d000,0,AABU,1244,                            ,,,,        ,,-0.141,0.019,4.231,0.030999999999999996,5996.5,28.89,7.819999999999999,0.8899999999999999,0.04,0.013711000000000001,1,0.0,0.0,False
36,342918645704887040,342918645704887040,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01575934+3754540 ,J015759.35+375453.8,29.497276569543377,37.91499062879887,9.852903,10.104732,723.6896,9.480004,519.0506,2.2738322632497594,0.028165001,1.179258,2143455.9603900914,528.3635,168,9.85958,10.089011,9.473416,429.96274,434.553,439.29175,428.2945,434.69604,440.09625,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.084,0.021,8.885,0.023,8.804,0.018,AAA,222,111,000,1,8.772,0.022,8.798,0.02,8.779,0.023,8.717,0.286,0000,0,AAAB,1222,                            ,,,,        ,,-0.05,0.048,3.963,0.078,6902.37,65.35,-36.63,9999.0,0.05899999999999999,0.019331,1,0.0,0.0,True
37,342920020093006464,342920020094927104,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01574472+3759184 ,J015744.73+375918.3,29.43636627524563,37.988459743950905,9.966186,10.221529,787.8961,9.588404,1036.8864,2.2774291800559086,0.017966405,0.9177402,1939210.8123209286,562.00806,239,9.968305,10.204705,9.5799055,430.2311,433.35757,437.10352,428.50345,432.2926,435.1978,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.172,0.021,8.985,0.021,8.901,0.018,AAA,222,111,000,1,8.872,0.022,8.893,0.02,8.856,0.026,8.702,0.264,0000,0,AAAB,1222,                            ,,,,        ,,0.07200000000000001,0.048,3.9900000000000007,0.078,6757.64,65.35,6.41,9999.0,-0.045,0.020318,1,0.0,0.0,True
38,342920737352871680,342920737352871680,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01571468+3754109 ,J015714.69+375410.7,29.31117921001228,37.90303504741208,13.253349,13.629939,793.7767,12.722054,943.2516,2.2725073090317527,0.014630636,1.1234515,95098.39370511811,24.569712,188,13.241934,13.607388,12.711897,429.71652,432.68307,435.4509,430.41867,432.76096,435.69632,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.113,0.019,11.819,0.019,11.696,0.022,AAA,222,111,000,1,11.656,0.022,11.707,0.021,11.44,0.147,8.967,,0000,0,AABU,1244,                            ,,,,        ,,0.03207177920712576,0.016112122765044368,4.564342330797349,0.02598292007553821,5738.766259290064,23.82293973332494,5.318943585394245,0.7046529265253896,0.023528651482736192,0.012770878673758196,3,0.2798940879011678,0.4800000000000004,False
39,342922837593175424,342922837593175424,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01573588+3758231 ,J015735.90+375822.9,29.39956550783262,37.97307024543608,13.9357815,14.501212,808.02625,13.241701,507.36432,2.3055467200235658,0.021689003,1.2679489,50746.41564338638,16.845928,211,13.923854,14.471625,13.229398,423.4646,427.19427,430.30014,422.65665,426.58127,431.20505,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.385,0.021,11.891,0.023,11.769,0.018,AAA,222,111,000,1,11.714,0.023,11.773,0.022,11.743,0.172,9.533,,0000,0,AABU,1222,                            ,,,,        ,,-0.10707201073928468,0.023501192940222793,4.719814891356533,0.03939498548365752,4728.084538398486,31.59523806216802,7.111197183242289,0.7971879534125886,,,3,0.2760713105904034,0.54,False
40,342932046002729600,342932046002729600,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01561287+3801433 ,J015612.87+380143.0,29.053656737755226,38.028663024454744,10.936433,11.185917,640.23895,10.554242,831.86615,2.2676530012087177,0.024581622,1.3338485,792442.8713832545,209.69194,200,10.939947,11.169116,10.545038,430.27557,434.57928,439.26343,431.21103,435.59705,440.92407,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.127,0.02,9.897,0.018,9.866,0.02,AAA,222,111,000,1,9.823,0.023,9.846,0.02,9.81,0.043,8.995,,0000,0,AAAU,1244,                            ,,,,        ,,-0.133,0.016,4.164,0.025000000000000005,6581.0,29.54,6.83,0.9000000000000001,0.042,0.011365,1,0.0,0.0,False
41,342934313745568768,342934313745568768,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01565043+3801581 ,J015650.43+380158.0,29.21013873775901,38.03281709700772,8.720927,9.184998,480.9675,8.135874,568.92065,2.2377345506781525,0.04682054,2.6635664,6061270.941514371,1635.3704,200,8.730958,9.163525,8.124673,431.8967,440.15167,449.7786,432.20444,441.84814,450.94162,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,7.379,0.021,6.936,0.02,6.824,0.023,AAA,111,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.461,0.036000000000000004,2.742,0.059000000000000004,5015.16,51.78999999999999,7.19,1.29,0.247,0.031435000000000005,1,0.0,0.0,False
42,342949500750043008,342949500750043008,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01581337+3811413 ,J015813.38+381141.3,29.555761190209594,38.19485241868172,12.813105,13.145629,621.62036,12.326336,840.4,2.2613802743581255,0.016112981,1.3041263,142085.0887821994,38.983757,237,12.805996,13.124831,12.316449,435.05286,437.5389,440.9603,433.6038,436.2891,438.961,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.742,0.02,11.467,0.017,11.375,0.016,AAA,222,111,000,1,11.36,0.023,11.375,0.021,11.539,0.159,9.412,,0000,0,AABU,1222,                            ,,,,        ,,-0.099,0.025000000000000005,4.321000000000001,0.038,5902.17,41.92,4.99,1.24,0.038,0.014639999999999999,1,0.0,0.0,False
43,342959224555819904,342959224556389504,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01584793+3826078 ,J015847.94+382607.7,29.699732983148834,38.43553285219891,9.943378,10.203345,674.48846,9.56206,518.2071,2.346499010308751,0.024939813,1.1053067,1983002.3461161796,817.52814,192,9.944058,10.184412,9.553736,417.03595,421.33493,425.5568,415.34576,419.61523,423.94022,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.158,0.021,8.947,0.018,8.912,0.019,AAA,222,111,000,1,8.839,0.022,8.862,0.02,8.821,0.025,8.454,0.199,0000,0,AAAB,1222,                            ,,,,        ,,0.11599999999999999,0.013999999999999999,3.981,0.023,6758.61,21.67,4.92,1.2000000000000002,-0.147,0.024158000000000006,1,0.0,0.0,False
44,342972659213512960,342972659213512960,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01581897+3832137 ,J015818.98+383213.6,29.579073155528324,38.53715773818401,10.992656,11.206074,554.15295,10.658233,971.6729,2.2388864985125774,0.018744078,1.0002432,754991.3752251954,289.5511,171,10.992512,11.192404,10.650035,435.99817,439.16373,442.21,435.17224,438.0742,442.27878,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.303,0.02,10.134,0.023,10.079,0.017,AAA,222,111,000,1,10.051,0.022,10.06,0.021,10.043,0.047,8.846,,0000,0,AAAU,1222,                            ,,,,        ,,-0.07200000000000001,0.027999999999999997,4.082,0.045,6893.12,54.26,5.16,1.5500000000000003,-0.063,0.01175,1,0.0,0.0,False
45,343121780477992576,343121780477992576,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01552616+3808222 ,J015526.16+380822.1,28.85902311671993,38.13950955926947,13.407066,13.815334,235.28247,12.840426,432.257,2.2822025715853975,0.019046728,1.1856867,81855.33411942222,90.13941,218,13.40475,13.805162,12.833804,427.5078,430.45465,433.34845,427.7041,431.1561,434.101,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.182,0.018,11.798,0.021,11.743,0.021,AAA,222,111,000,1,11.639,0.023,11.654,0.021,11.672,0.168,8.78,,0000,0,AABU,1244,                            ,,,,        ,,0.0,0.035,4.628,0.060000000000000005,5649.31,49.31999999999999,3.54,1.22,0.005,0.028316,1,0.0,0.0,False
46,343121986635452544,343121986636727296,NGC0752 ,2.2304,0.0027,NGC0752      ,-9223372036854775808,-9223372036854775808,01554493+3808213 ,J015544.94+380821.1,28.937240852521743,38.139246215008505,10.305862,10.523497,595.09955,9.97838,521.31714,2.3020796075432113,0.023752753,1.1233588,1420593.2989239888,418.4322,265,10.306192,10.5050535,9.967195,425.49704,429.26614,434.22064,424.27478,428.59448,433.08994,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,9.619,0.021,9.464,0.021,9.41,0.02,AAA,222,111,000,1,9.352,0.023,9.366,0.02,9.323,0.031,8.923,0.358,0000,0,AAAC,1244,                            ,,,,        ,,-0.223,0.048,4.082,0.078,6980.85,65.35,5.85,9999.0,0.067,0.016215,1,0.0,0.0,True
